id,name,languages__id,species__id,ipa,audio,grammatical_info,plural_form,stem,root,basic_term,meaning,literal_translation,usage,source_language,source_form,linguistic_notes,related_lexemes,categories__ids,habitats__ids,introduced,uses__ids,importance,associations,ethnobiological_notes,comment,source,refs__ids,original_source
giraffacamelopardalis-gwj-0,ǃnābe,gwj,giraffacamelopardalis,,,,,,,,,,,,,,,,,,,,,,,,tanakasugawara2010[47],
loxodontaafricana-gwj-0,ǂxōa,gwj,loxodontaafricana,,,,,,,,,,,,,,,,,,,,,,,,tanakasugawara2010[33],
orycteropusafer-gwj-0,ǃgôu,gwj,orycteropusafer,,,,,,,,,,,,,,,,,,,,,,,,tanakasugawara2010[1],
oryxgazella-gwj-0,ǀxôo,gwj,oryxgazella,,,,,,,,,,,,,,,,,,,,,,,,tanakasugawara2010[44],
pantheraleo-gwj-0,xám,gwj,pantheraleo,,,,,,,,,,,,,,,,,,,,,,,,tanakasugawara2010[71],
pedetescapensis-gwj-0,ǂgǒo,gwj,pedetescapensis,,,,,,,,,,,,,,,,,,,,,,,,tanakasugawara2010[117],
raphiceruscampestris-gwj-0,ǃgáẽ,gwj,raphiceruscampestris,,,,,,,,,,,,,,,,,,,,,,,,tanakasugawara2010[118],
taurotragusoryx-gwj-0,gyûu,gwj,taurotragusoryx,,,,,,,,,,,,,,,,,,,,,,,,tanakasugawara2010[33],
tragelaphusstrepsiceros-gwj-0,gyûa,gwj,tragelaphusstrepsiceros,,,,,,,,,,,,,,,,,,,,,,,,tanakasugawara2010[67],
acinonyxjubatus-her-0,shitona,her,acinonyxjubatus,,,,,,,,,,,,,,,,,,,,,,,eol.org/pages/328680/names/common_names,,
giraffacamelopardalis-her-0,ombahe,her,giraffacamelopardalis,,,,,,,,,,,,,,,,,,,,,,,,viljoenkamupingene1983[161],
loxodontaafricana-her-0,ondjou,her,loxodontaafricana,,,,,,,,,,,,,,,,,,,,,,,,viljoenkamupingene1983[156],
orycteropusafer-her-0,ondjimbandjimba,her,orycteropusafer,,,,,,,,,,,,,,,,,,,,,,,,viljoenkamupingene1983[141],
oryxgazella-her-0,onḓuno,her,oryxgazella,,,,,,,,,,,,,,,,,,,,,,,,viljoenkamupingene1983[161],
pantheraleo-her-0,"ondumbi, ongeyama",her,pantheraleo,,,,,,,,,,,,,,,,,,,,,,,,viljoenkamupingene1983[169],
pantheraparduspardus-her-0,ongwe,her,pantheraparduspardus,,,,,,,,,,,,,,,,,,,,,,,,viljoenkamupingene1983[168],
raphiceruscampestris-her-0,ombwindja,her,raphiceruscampestris,,,,,,,,,,,,,,,,,,,,,,,,viljoenkamupingene1983[187],
taurotragusoryx-her-0,ongarangombe,her,taurotragusoryx,,,,,,,,,,,,,,,,,,,,,,,,viljoenkamupingene1983[156],
tragelaphusstrepsiceros-her-0,ohorongo,her,tragelaphusstrepsiceros,,,,,,,,,,,,,,,,,,,,,,,,viljoenkamupingene1983[167],
alcelaphusbuselaphus-hio-g-0,ǁxàmàà,hio-g,alcelaphusbuselaphus,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
canismesomelas-hio-g-0,gǀeree,hio-g,canismesomelas,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
caracalcaracal-hio-g-0,ŋgǀáó,hio-g,caracalcaracal,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
connochaetestaurinus-hio-g-0,ǀèé,hio-g,connochaetestaurinus,,,,,,,,wildebeest,,,,,,,,,,,,,,,,westphalnotes[],
dicerosbicornis-hio-g-0,ǀhìí,hio-g,dicerosbicornis,,,,,,,,rhinocerus,,,,,,,,,,,,,,,,westphalnotes[],
felissylvestrislybica-hio-g-0,kúrùù,hio-g,felissylvestrislybica,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
giraffacamelopardalis-hio-g-0,ŋ̀gábèé,hio-g,giraffacamelopardalis,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
hippopotamusamphibius-hio-g-0,xáó,hio-g,hippopotamusamphibius,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
hystrixafricaeaustralis-hio-g-0,ŋ̀gúè:,hio-g,hystrixafricaeaustralis,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
loxodontaafricana-hio-g-0,tšxóā,hio-g,loxodontaafricana,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
manistemminckii-hio-g-0,nǁami,hio-g,manistemminckii,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
mellivoracapensis-hio-g-0,matswáníí,hio-g,mellivoracapensis,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
orycteropusafer-hio-g-0,xoḿgù,hio-g,orycteropusafer,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
orycteropusafer-hio-g-1,gómba,hio-g,orycteropusafer,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
oryxgazella-hio-g-0,ǀxóù,hio-g,oryxgazella,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
otocyonmegalotis-hio-g-0,ǁàá,hio-g,otocyonmegalotis,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
pantheraleo-hio-g-0,xámḿ,hio-g,pantheraleo,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
pantheraparduspardus-hio-g-0,óè,hio-g,pantheraparduspardus,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
pantheraparduspardus-hio-g-1,ŋgúríndzwa,hio-g,pantheraparduspardus,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
papioursinus-hio-g-0,gú:dò,hio-g,papioursinus,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
pedetescapensis-hio-g-0,džóō´,hio-g,pedetescapensis,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
phacochoerusaethiopicus-hio-g-0,kúlúbe,hio-g,phacochoerusaethiopicus,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
raphiceruscampestris-hio-g-0,gã̄ẽ̄ ,hio-g,raphiceruscampestris,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
synceruscaffer-hio-g-0,ǀʼáò,hio-g,synceruscaffer,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
taurotragusoryx-hio-g-0,du,hio-g,taurotragusoryx,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
tragelaphusstrepsiceros-hio-g-0,ḓóa͜à,hio-g,tragelaphusstrepsiceros,,,,,,,,,,,,,,,,,,,,,,,,westphalnotes[],
acinonyxjubatus-huc-0,ǃqàq(')ēm,huc,acinonyxjubatus,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
alcelaphusbuselaphus-huc-0,ǁ(q)áā,huc,alcelaphusbuselaphus,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
antidorcasmarsupialis-huc-0,qà'ēn,huc,antidorcasmarsupialis,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
canismesomelas-huc-0,gǂòā_nǀè,huc,canismesomelas,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
caracalcaracal-huc-0,ǂīmē,huc,caracalcaracal,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
ceratotheriumsimum-huc-0,ǀàò ,huc,ceratotheriumsimum,,,,,,,,rhinoceros,,,,,,,,,,,,,,,,bertholdgerlach2011[],
connochaetestaurinus-huc-0,gǃāī,huc,connochaetestaurinus,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
crocutacrocuta-huc-0,g!ōām,huc,crocutacrocuta,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
cynictispenicillata-huc-0,ǀʾʾūùn ,huc,cynictispenicillata,,,,,,,,mongoose,,,,,,,,,,,,,,,,bertholdgerlach2011[],
dicerosbicornis-huc-0,ǀàò ,huc,dicerosbicornis,,,,,,,,rhinoceros,,,,,,,,,,,,,,,,bertholdgerlach2011[],
felissylvestrislybica-huc-0,!òrù,huc,felissylvestrislybica,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
genettagenetta-huc-0,dyōqàh,huc,genettagenetta,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
giraffacamelopardalis-huc-0,ǀʾʾáán,huc,giraffacamelopardalis,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
hyaenabrunnea-huc-0,gǂēlēsì,huc,hyaenabrunnea,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
hystrixafricaeaustralis-huc-0,dyóqné,huc,hystrixafricaeaustralis,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
lepussaxatilis-huc-0,ǀòqàh,huc,lepussaxatilis,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
loxodontaafricana-huc-0,"ǀàò, ǃx'úí",huc,loxodontaafricana,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
manistemminckii-huc-0,‘nǂùì,huc,manistemminckii,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
mellivoracapensis-huc-0,gǃārùsì,huc,mellivoracapensis,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
musindutus-huc-0,nǁūùn ,huc,musindutus,,,,,,,,mouse,,,,,,,,,,,,,,,,bertholdgerlach2011[],
nycteristhebaica-huc-0,kà_mà_kà_kūrì ,huc,nycteristhebaica,,,,,,,,bat,,,,,,,,,,,,,,,,bertholdgerlach2011[],
orycteropusafer-huc-0,nǀāān,huc,orycteropusafer,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
oryxgazella-huc-0,nǁáq'ám,huc,oryxgazella,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
oryxgazella-huc-1,nǁá'ám,huc,oryxgazella,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
otocyonmegalotis-huc-0,ǁʾʾáá,huc,otocyonmegalotis,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
pantheraleo-huc-0,qà_bēē_qò,huc,pantheraleo,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
pantheraleo-huc-1,nǂhàì,huc,pantheraleo,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
pantheraleo-huc-2,tsónámē,huc,pantheraleo,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
pantheraparduspardus-huc-0,g!áqū,huc,pantheraparduspardus,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
papioursinus-huc-0,sīrā,huc,papioursinus,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
pedetescapensis-huc-0,ǀà'àm,huc,pedetescapensis,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
phacochoerusaethiopicus-huc-0,kōlòò bèè ǁqx’úú,huc,phacochoerusaethiopicus,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
phacochoerusaethiopicus-huc-1,kōlòò bèè kí mā dzììn kì !ʾʾāī,huc,phacochoerusaethiopicus,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
protelescristata-huc-0,ǀ'èí,huc,protelescristata,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
raphiceruscampestris-huc-0,ǀqhòōn,huc,raphiceruscampestris,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
suricatasuricata-huc-0,!hàq'ēn / ǃhàqn,huc,suricatasuricata,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
sylvicapragrimmia-huc-0,ʘ'’úú,huc,sylvicapragrimmia,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
taurotragusoryx-huc-0,tshàā,huc,taurotragusoryx,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
tragelaphusstrepsiceros-huc-0,dyùà,huc,tragelaphusstrepsiceros,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
xerusinauris-huc-0,bàqbè,huc,xerusinauris,,,,,,,,,,,,,,,,,,,,,,,,bertholdgerlach2011[],
acinonyxjubatus-knw-0,ǃhāò,knw,acinonyxjubatus,,,n1/3,,,,,,,,,,,,,,,,,,,,,konigheine2008[117],
acinonyxjubatus-knw-1,ǃ'hm̀,knw,acinonyxjubatus,,,n1/3,,,,,,,,,,,,,,,,,,,,,konigheine2008[117],
alcelaphusbuselaphus-knw-0,ŋgà'ȉ,knw,alcelaphusbuselaphus,,,n1,,,,,,,,,,,,,,,,,,,,,konigheine2008[137],
antidorcasmarsupialis-knw-0,bòōgò,knw,antidorcasmarsupialis,,,n1,,,,,,,,,,,,,,,,,,,,,konigheine2008[169],
antidorcasmarsupialis-knw-1,gǁōē,knw,antidorcasmarsupialis,,,n3,,,,,,,,,,,,,,,,,,,,,konigheine2008[169],
antidorcasmarsupialis-knw-2,ǀàò,knw,antidorcasmarsupialis,,,n1/3,,,,,,,,,,,,,,,,,,,,,konigheine2008[169],
canismesomelas-knw-0,pȍō,knw,canismesomelas,,,n1,,,,,jackal sp.,,,,,,,,,,,,,,,,konigheine2008[141],
canismesomelas-knw-1,ǀàālè,knw,canismesomelas,,,n1,,,,,"jackal, cape fox",,,,,,,,,,,,,,,,konigheine2008[141],
canismesomelas-knw-2,ǀàlé,knw,canismesomelas,,,n1,,,,,"jackal, cape fox",,,,,,,,,,,,,,,,konigheine2008[141],
caracalcaracal-knw-0,ǃǃ'ùì-mà / ǃǃ'ùì-m̏hè,knw,caracalcaracal,,,n1/3,,,,,"caracal, lynx",,,,,,,,,,,,,,,,"konigheine2008[95, 116]",
ceratotheriumsimum-knw-0,bhȁndȁ,knw,ceratotheriumsimum,,,n1,,,,,rhinoceros,,,,,,,,,,,,,,,,"konigheine2008[15, 160]",
ceratotheriumsimum-knw-1,ǁxàō  ,knw,ceratotheriumsimum,,,n3,,,,,rhinoceros,,,,,,,,,,,,,,,,"konigheine2008[15, 160]",
connochaetestaurinus-knw-0,gǃȁȉ,knw,connochaetestaurinus,,,n1/3,,,,,,,,,,,,,,,,,,,,,konigheine2008[134],
dicerosbicornis-knw-0,bhȁndȁ,knw,dicerosbicornis,,,n1,,,,,rhinoceros,,,,,,,,,,,,,,,,"konigheine2008[15, 160]",
dicerosbicornis-knw-1,ǁxàō  ,knw,dicerosbicornis,,,n3,,,,,rhinoceros,,,,,,,,,,,,,,,,"konigheine2008[15, 160]",
felissylvestrislybica-knw-0,'nǀȍhàn,knw,felissylvestrislybica,,,n1/3,,,,,,,,,,,,,,,,,,,,,konigheine2008[117],
genettagenetta-knw-0,tcòȁqn,knw,genettagenetta,,,n1,,,,,genet,,,,,,,,,,,,,,,,konigheine2008[133],
giraffacamelopardalis-knw-0,ǃǃòȁh,knw,giraffacamelopardalis,,,n1,,,,,,,,,,,,,,,,,,,,,konigheine2008[133],
hyaenabrunnea-knw-0,gǀùȉ,knw,hyaenabrunnea,,,n1,,,,,hyena,,,,,,,,,,,,,,,,"konigheine2008[28, 140]",
hystrixafricaeaustralis-knw-0,ǁ'm̄,knw,hystrixafricaeaustralis,,,n1,,,,,porcupine,,,,,,,,,,,,,,,,"konigheine2008[105, 155]",
hystrixafricaeaustralis-knw-1,ǁ'óm,knw,hystrixafricaeaustralis,,,n1,,,,,porcupine,,,,,,,,,,,,,,,,"konigheine2008[105, 155]",
lepussaxatilis-knw-0,nhȁù(n),knw,lepussaxatilis,,,n1,,,,,"hare, rabbit",,,,,,,,,,,,,,,,konigheine2008[137],
loxodontaafricana-knw-0,ǃxō,knw,loxodontaafricana,,,n1,,,,,,,,,,,,,,,,,,,,,konigheine2008[127],
manistemminckii-knw-0,dòbà,knw,manistemminckii,,,n3,,,,,,,,,,,,,,,,,,,,,konigheine2008[152],
manistemminckii-knw-1,ǃǃ'húí,knw,manistemminckii,,,,,,,,,,,,,,,,,,,,,,,,konigheine2008[152],
mellivoracapensis-knw-0,ǃānnì,knw,mellivoracapensis,,,n1,,,,,,,,,,,,,,,,,,,,,konigheine2008[138],
mellivoracapensis-knw-1,ǁhao,knw,mellivoracapensis,,,,,,,,,,,,,,,,,,,,,,,,konigheine2008[138],
musindutus-knw-0,ǀ'hùī,knw,musindutus,,,n1,,,,,mouse,,,,,,,,,,,,,,,,"konigheine2008[78, 148]",
musindutus-knw-1,n̏ǀ'hùīn  ,knw,musindutus,,,n1,,,,,mouse,,,,,,,,,,,,,,,,"konigheine2008[78, 148]",
orycteropusafer-knw-0,nǀhàn,knw,orycteropusafer,,,,,,,,,,,,,,,,,,,,,,,,"konigheine2008[48, 108]",
orycteropusafer-knw-1,ǹǀhē,knw,orycteropusafer,,,n1,,,,,,,,,,,,,,,,,,,,,"konigheine2008[48, 108]",
orycteropusafer-knw-2,ǀ'hàn,knw,orycteropusafer,,,n1,,,,,,,,,,,,,,,,,,,,,"konigheine2008[48, 108]",
oryxgazella-knw-0,gǁò'ē,knw,oryxgazella,,,n1,,,,,,,,,,,,,,,,,,,,,"konigheine2008[35, 151]",
otocyonmegalotis-knw-0,ǁ'ù,knw,otocyonmegalotis,,,n1/3,,,,,"Delalande's fox, bat-eared fox",,,,,,,,,,,,,,,,konigheine2008[132],
pantheraleo-knw-0,nǃhȁè,knw,pantheraleo,,,n1,,,,,,,,,,,,,,,,,,,,,"konigheine2008[52, 144]",
pantheraleo-knw-1,nǃȁhè,knw,pantheraleo,,,n1,,,,,,,,,,,,,,,,,,,,,"konigheine2008[52, 144]",
pantheraparduspardus-knw-0,ǃ'hm̀,knw,pantheraparduspardus,,,n1/3,,,,,,,,,,,,,,,,,,,,,"konigheine2008[88, 143]",
pedetescapensis-knw-0,'nǀȍqm,knw,pedetescapensis,,,n1,,,,,,,,,,,,,,,,,,,,,"konigheine2008[49, 169]",
pedetescapensis-knw-1,ǀōqm̀,knw,pedetescapensis,,,n1,,,,,,,,,,,,,,,,,,,,,"konigheine2008[49, 169]",
phacochoerusaethiopicus-knw-0,ǀhálú,knw,phacochoerusaethiopicus,,,n3,,,,,,,,,,,,,,,,,,,,,konigheine2008[170],
phacochoerusaethiopicus-knw-1,ǀxú,knw,phacochoerusaethiopicus,,,n1,,,,,,,,,,,,,,,,,,,,,konigheine2008[170],
raphiceruscampestris-knw-0,ǀ'hún,knw,raphiceruscampestris,,,n1,,,,,,,,,,,,,,,,,,,,,konigheine2008[170],
sylvicapragrimmia-knw-0,ǀ'āō,knw,sylvicapragrimmia,,,n1,,,,,,,,,,,,,,,,,,,,,konigheine2008[126],
synceruscaffer-knw-0,ǀ'hí  ,knw,synceruscaffer,,,n1/3,,,,,buffalo,,,,,,,,,,,,,,,,konigheine2008[78],
taurotragusoryx-knw-0,nǁŋ̄,knw,taurotragusoryx,,,n1,,,,,,,,,,,,,,,,,,,,,konigheine2008[127],
tragelaphusstrepsiceros-knw-0,nǃhȍȁn,knw,tragelaphusstrepsiceros,,,n1,,,,,,,,,,,,,,,,,,,,,konigheine2008[142],
xerusinauris-knw-0,ǁ'hȁí,knw,xerusinauris,,,n1,,,,,ground squirrel,,,,,,,,,,,,,,,,"konigheine2008[104, 136]",
xerusinauris-knw-1,djèlè,knw,xerusinauris,,,n1,,,,,ground squirrel,,,,,,,,,,,,,,,,"konigheine2008[104, 136]",
acaciaerioloba-ktz-0,ǀ'ànà,ktz,acaciaerioloba,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[17],
acaciahebecladahebeclada-ktz-0,ǃoò,ktz,acaciahebecladahebeclada,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[20],
acacialuederitzii-ktz-0,gǃùn,ktz,acacialuederitzii,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[22],
acaciamellifera-ktz-0,gǃáún,ktz,acaciamellifera,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[23],
acanthosicyosnaudinianus-ktz-0,dcaà,ktz,acanthosicyosnaudinianus,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[341],
acanthosicyosnaudinianus-ktz-1,nǀuàh,ktz,acanthosicyosnaudinianus,,,ha,,,,,,,,,,,,,,,,,,,,,dickens1994[341],
acinonyxjubatus-ktz-0,ǃà'ò,ktz,acinonyxjubatus,,,ha/hi,,,,,,,,,,,,,,,,,,,,,dickens1994[53],
adansoniadigitata-ktz-0,ǂ'òm,ktz,adansoniadigitata,,,,,,,,,,,,,,,,,,,,,,,,,
alcelaphusbuselaphus-ktz-0,dsòó,ktz,alcelaphusbuselaphus,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[92],
alcelaphusbuselaphus-ktz-1,ǁxama,ktz,alcelaphusbuselaphus,,,ha/hi,,,,,,,,,,,,,,,,,,,,,dickens1994[92],
aloezebrina-ktz-0,nǁhoq'ùrù,ktz,aloezebrina,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[31],
antidorcasmarsupialis-ktz-0,ǂàq'í,ktz,antidorcasmarsupialis,,,ha/hi,,,,,,,,,,,,,,,,,,,,,dickens1994[154],
aptosimumalbomarginatum-ktz-0,nǃángǃàìhàn,ktz,aptosimumalbomarginatum,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[36],
aptosimumalbomarginatum-ktz-1,ǂho,ktz,aptosimumalbomarginatum,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[36],
asparagusnelsii-ktz-0,nǂhánggǂàm,ktz,asparagusnelsii,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[342],
asparagusnelsii-ktz-1,nǂhámgǂàm,ktz,asparagusnelsii,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[342],
bosciaalbitrunca-ktz-0,zàqn,ktz,bosciaalbitrunca,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[42],
canismesomelas-ktz-0,ǀárí,ktz,canismesomelas,,,ha/hi,,,,,,,,,,,,,,,,,,,,,dickens1994[101],
caracalcaracal-ktz-0,ǂ'ùì,ktz,caracalcaracal,,,ha/hi,,,,,,,,,,,,,,,,,,,,,dickens1994[51],
catophractesalexandri-ktz-0,ǃàiǃàríce,ktz,catophractesalexandri,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[51],
ceratotheriumsimum-ktz-0,ǀháí  ,ktz,ceratotheriumsimum,,,ha/hi,,,,,rhino,,,,,,,,,,,,,,,,dickens1994[138],
citrulluslanatus-ktz-0,tamah,ktz,citrulluslanatus,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[60],
cocciniarehmannii-ktz-0,lààhn,ktz,cocciniarehmannii,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[63],
connochaetestaurinus-ktz-0,gǃaih,ktz,connochaetestaurinus,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[180],
connochaetestaurinus-ktz-1,kàòmhìàn,ktz,connochaetestaurinus,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[180],
connochaetestaurinus-ktz-2,ǀáín,ktz,connochaetestaurinus,,,ha/hi,,,,,,,,,,,,,,,,,,,,,dickens1994[180],
crocutacrocuta-ktz-0,ǃ'háú,ktz,crocutacrocuta,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[97],
crocutacrocuta-ktz-1,ǁàùnǁxòrò,ktz,crocutacrocuta,,,ha/hi,,,,,,,,,,,,,,,,,,,,,dickens1994[97],
cucumisafricanus-ktz-0,húháqn,ktz,cucumisafricanus,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[81],
cucumisafricanus-ktz-1,sebisebi,ktz,cucumisafricanus,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[81],
dicerosbicornis-ktz-0,ǀháí  ,ktz,dicerosbicornis,,,ha/hi,,,,,rhinonoceros,,,,,,,,,,,,,,,,dickens1994[138],
dichrostachyscinerea-ktz-0,ǃkáí,ktz,dichrostachyscinerea,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[88],
ehretiarigida-ktz-0,ǁaq'ù,ktz,ehretiarigida,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[344],
elephantorrhizaelephantina-ktz-0,nǀòán,ktz,elephantorrhizaelephantina,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[103],
eragrostislehmanniana-ktz-0,nǀhùmì,ktz,eragrostislehmanniana,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[105],
felissylvestrislybica-ktz-0,nǀoahn,ktz,felissylvestrislybica,,,ha/hi,,,,,,,,,,,,,,,,,,,,,dickens1994[180],
giraffacamelopardalis-ktz-0,ǂoah,ktz,giraffacamelopardalis,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[85],
giraffacamelopardalis-ktz-1,ǂàù,ktz,giraffacamelopardalis,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[85],
giraffacamelopardalis-ktz-2,ǃ'áí,ktz,giraffacamelopardalis,,,ha/hi,,,,,,,,,,,,,,,,,,,,,dickens1994[85],
grewiaflava-ktz-0,nǀàng,ktz,grewiaflava,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[115],
grewiaretinervis-ktz-0,gǃòàhn,ktz,grewiaretinervis,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[117],
hyaenabrunnea-ktz-0,gǀuìh,ktz,hyaenabrunnea,,,ha/hi,,,,,,,,,,,,,,,,,,,,,dickens1994[97],
hystrixafricaeaustralis-ktz-0,ǃ'óm,ktz,hystrixafricaeaustralis,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[130],
hystrixafricaeaustralis-ktz-1,ǁxàù,ktz,hystrixafricaeaustralis,,,ha/hi,,,,,,,,,,,,,,,,,,,,,dickens1994[130],
ipomoeabolusiana-ktz-0,gǃàrúmà,ktz,ipomoeabolusiana,,,,,,,,,,,,,,,,,,,,,,,,leffers2003[128],
lepussaxatilis-ktz-0,ǃ'háí,ktz,lepussaxatilis,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[92],
lepussaxatilis-ktz-1,ǀhare  ,ktz,lepussaxatilis,,,ha/hi,,,,,hare,,,,,,,,,,,,,,,,dickens1994[92],
loxodontaafricana-ktz-0,ǃxó,ktz,loxodontaafricana,,,ha/hi,,,,,,,,,,,,,,,,,,,,,dickens1994[73],
manistemminckii-ktz-0,nǂhòqí,ktz,manistemminckii,,,ha/hi,,,,,,,,,,,,,,,,,,,,,dickens1994[125],
mellivoracapensis-ktz-0,ǁ'hàò  ,ktz,mellivoracapensis,,,ha/hi,,,,,badger,,,,,,,,,,,,,,,,dickens1994[37],
musindutus-ktz-0,nǀhuì,ktz,musindutus,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[116],
musindutus-ktz-1,ǃ'úkxáí  ,ktz,musindutus,,,ha/hi,,,,,mouse,,,,,,,,,,,,,,,,dickens1994[116],
nycteristhebaica-ktz-0,gǃòàndìnnǃángsi  ,ktz,nycteristhebaica,,,ha/hi,,,,,fruit bat,,,,,,,,,,,,,,,,dickens1994[38],
orycteropusafer-ktz-0,gǃkún,ktz,orycteropusafer,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[26],
orycteropusafer-ktz-1,nǀhàn,ktz,orycteropusafer,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[26],
orycteropusafer-ktz-2,dòmǃháa,ktz,orycteropusafer,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[26],
orycteropusafer-ktz-3,kxàgǃkàmàgǃkàrè,ktz,orycteropusafer,,,ha/hi,,,,,,,,,,,,,,,,,,,,,dickens1994[26],
oryxgazella-ktz-0,gǃò'é,ktz,oryxgazella,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[123],
oryxgazella-ktz-1,tórósìgǂa'ìàn,ktz,oryxgazella,,,,,,,,,,,,,,,,,,,,,,,,dickens1994[123],
